POI_name,POI_nearby_name,Address,Distance_miles,Distance_minutes
Adamm's Stained Glass & Art Glass Gallery,L.A.'s Iconic Lifeguard Towers,,0.079166667,0.11875
Adamm's Stained Glass & Art Glass Gallery,Santa Monica Place,,0.1,0.15
Adamm's Stained Glass & Art Glass Gallery,Santa Monica Pier,,0.4,0.6
Adamm's Stained Glass & Art Glass Gallery,Santa Monica Public Library,,0.2,0.3
Adamm's Stained Glass & Art Glass Gallery,Santa Monica State Beach,,0.3,0.45
Adamm's Stained Glass & Art Glass Gallery,Santa Monica Yacht Harbor Sign,,0.3,0.45
Adamm's Stained Glass & Art Glass Gallery,Third Street Promenade,,0.3,0.45
Adamm's Stained Glass & Art Glass Gallery,Santa Monica Visitor Center,,0.2,0.3
Adamm's Stained Glass & Art Glass Gallery,Tongva Park,,0.3,0.45
Route 66 End of the Trail Sign,Santa Monica Farmers Market,,0.014583333,0.021875
Route 66 End of the Trail Sign,Santa Monica Bay,,0.017613636,0.026420455
Route 66 End of the Trail Sign,Santa Monica Pier,,0.1,0.15
Route 66 End of the Trail Sign,Pacific Park,,0.063257576,0.094886364
Route 66 End of the Trail Sign,Santa Monica Looff Hippodrome,,0.1,0.15
Route 66 End of the Trail Sign,Santa Monica Pier Aquarium,,0.1,0.15
Route 66 End of the Trail Sign,Santa Monica State Beach,,0.2,0.3
Route 66 End of the Trail Sign,Santa Monica Yacht Harbor Sign,,0.2,0.3
Route 66 End of the Trail Sign,Tongva Park,,0.2,0.3
Route 66 End of the Trail Sign,Ocean Avenue,,0.3,0.45
Mary Hotchkiss Park,Ocean Park Ranch,,0.049242424,0.073863636
Mary Hotchkiss Park,26-Mile Bike Path,,0.3,0.45
Mary Hotchkiss Park,Santa Monica Pier,,0.7,1.05
Mary Hotchkiss Park,Angles Gallery,,0.2,0.3
Mary Hotchkiss Park,The Acting Studio at Edgemar,,0.2,0.3
Mary Hotchkiss Park,Ocean Avenue,,0.5,0.75
Mary Hotchkiss Park,Edgemar Center for the Arts,,0.2,0.3
Mary Hotchkiss Park,Shotgun House,,0.2,0.3
Mary Hotchkiss Park,Palisades Park,,0.5,0.75
Mary Hotchkiss Park,Ocean Park Library,,0.3,0.45
PAINT:LAB,Santa Monica Pier,,1.1,1.65
PAINT:LAB,Memorial Park,,0.3,0.45
PAINT:LAB,The Broad Stage,,0.3,0.45
PAINT:LAB,Santa Monica Public Library,,0.6,0.9
PAINT:LAB,Third Street Promenade,,0.9,1.35
PAINT:LAB,Santa Monica State Beach,,1,1.5
PAINT:LAB,26-Mile Bike Path,,1.4,2.1
PAINT:LAB,Montana Avenue,,1.1,1.65
PAINT:LAB,Santa Monica Bay,,1.2,1.8
PAINT:LAB,Santa Monica Place,,0.9,1.35
Angel's Attic,Santa Monica Pier,,0.4,0.6
Angel's Attic,Santa Monica Place,,0.2,0.3
Angel's Attic,Santa Monica State Beach,,0.3,0.45
Angel's Attic,City Hall,,0.2,0.3
Angel's Attic,Santa Monica Yacht Harbor Sign,,0.3,0.45
Angel's Attic,Tongva Park,,0.3,0.45
Angel's Attic,Santa Monica Public Library,,0.3,0.45
Angel's Attic,L.A.'s Iconic Lifeguard Towers,,0.2,0.3
Angel's Attic,Adamm's Stained Glass & Art Glass Gallery,,0.2,0.3
Angel's Attic,Ocean Avenue,,0.4,0.6
Shotgun House,Ocean Park Library,,0.016856061,0.025284091
Shotgun House,California Heritage Museum,,0.053787879,0.080681818
Shotgun House,The Acting Studio at Edgemar,,0.1,0.15
Shotgun House,Edgemar Center for the Arts,,0.1,0.15
Shotgun House,26-Mile Bike Path,,0.3,0.45
Shotgun House,Dorothy Green Park,,0.2,0.3
Shotgun House,Santa Monica Pier,,0.9,1.35
Shotgun House,Ocean View Park,,0.2,0.3
Shotgun House,Beach City Tennis Academy,,0.2,0.3
Shotgun House,Barnard Way Linear Park,,0.2,0.3
Edgemar Center for the Arts,The Acting Studio at Edgemar,,0,0
Edgemar Center for the Arts,Shotgun House,,0.1,0.15
Edgemar Center for the Arts,26-Mile Bike Path,,0.2,0.3
Edgemar Center for the Arts,Ocean Park Library,,0.1,0.15
Edgemar Center for the Arts,Angles Gallery,,0.1,0.15
Edgemar Center for the Arts,California Heritage Museum,,0.1,0.15
Edgemar Center for the Arts,Barnard Way Linear Park,,0.2,0.3
Edgemar Center for the Arts,Santa Monica Pier,,0.8,1.2
Edgemar Center for the Arts,Mary Hotchkiss Park,,0.2,0.3
Edgemar Center for the Arts,Dorothy Green Park,,0.2,0.3
Virginia Avenue Park,Santa Monica Pier,,1.8,2.7
Virginia Avenue Park,Craig Krull Gallery,,0.4,0.6
Virginia Avenue Park,Rosamund Felsen Gallery,,0.4,0.6
Virginia Avenue Park,Frank Lloyd Gallery,,0.4,0.6
Virginia Avenue Park,Leslie Sacks Gallery,,0.4,0.6
Virginia Avenue Park,Peter Fetterman Gallery,,0.4,0.6
Virginia Avenue Park,Revolver Gallery - Your Andy Warhol Specialists (By Appointment Only),,0.4,0.6
Virginia Avenue Park,Morgan-Wixson Theatre,,0.4,0.6
Virginia Avenue Park,26-Mile Bike Path,,1.7,2.55
Santa Monica Outdoor Antique & Collectible Market,Airport Park,,0.1,0.15
Santa Monica Outdoor Antique & Collectible Market,Museum of Flying,,0.2,0.3
Santa Monica Outdoor Antique & Collectible Market,Santa Monica Pier,,2.8,4.2
Santa Monica Outdoor Antique & Collectible Market,Diorama-museum of Bhagavad-gita,,2.9,4.35
Santa Monica Outdoor Antique & Collectible Market,The Wende Museum of the Cold War,,2.5,3.75
Santa Monica Outdoor Antique & Collectible Market,26-Mile Bike Path,,2.5,3.75
Santa Monica Outdoor Antique & Collectible Market,"University of California, Los Angeles (UCLA)",,2.3,3.45
Santa Monica Outdoor Antique & Collectible Market,Pierce Brothers Westwood Village Memorial Park,,2.8,4.2
Santa Monica Outdoor Antique & Collectible Market,Abbot Kinney Boulevard,,2.2,3.3
Santa Monica Outdoor Antique & Collectible Market,She Who Sees Mural,,0.6,0.9
Ocean Park Library,Shotgun House,,0.016856061,0.025284091
Ocean Park Library,California Heritage Museum,,0.038068182,0.057102273
Ocean Park Library,The Acting Studio at Edgemar,,0.1,0.15
Ocean Park Library,Edgemar Center for the Arts,,0.1,0.15
Ocean Park Library,26-Mile Bike Path,,0.3,0.45
Ocean Park Library,Dorothy Green Park,,0.2,0.3
Ocean Park Library,Ocean View Park,,0.2,0.3
Ocean Park Library,Beach City Tennis Academy,,0.2,0.3
Ocean Park Library,Santa Monica Pier,,0.9,1.35
Ocean Park Library,Dial Jones Tennis Academy,,0.2,0.3
Christine Emerson Reed Park,Third Street Promenade,,0.3,0.45
Christine Emerson Reed Park,Santa Monica Pier,,0.8,1.2
Christine Emerson Reed Park,Santa Monica Public Library,,0.3,0.45
Christine Emerson Reed Park,Santa Monica Playhouse,,0.2,0.3
Christine Emerson Reed Park,Montana Avenue,,0.5,0.75
Christine Emerson Reed Park,Metro Calvary Chapel,,0.3,0.45
Christine Emerson Reed Park,Santa Monica History Museum,,0.3,0.45
Christine Emerson Reed Park,Santa Monica State Beach,,0.8,1.2
Christine Emerson Reed Park,Santa Monica Place,,0.6,0.9
Christine Emerson Reed Park,Santa Monica Bay,,0.9,1.35
Revolver Gallery - Your Andy Warhol Specialists (By Appointment Only),Craig Krull Gallery,,0.008143939,0.012215909
Revolver Gallery - Your Andy Warhol Specialists (By Appointment Only),Peter Fetterman Gallery,,0.008143939,0.012215909
Revolver Gallery - Your Andy Warhol Specialists (By Appointment Only),Rosamund Felsen Gallery,,0.008143939,0.012215909
Revolver Gallery - Your Andy Warhol Specialists (By Appointment Only),Frank Lloyd Gallery,,0.008143939,0.012215909
Revolver Gallery - Your Andy Warhol Specialists (By Appointment Only),Leslie Sacks Gallery,,0.008712121,0.013068182
Revolver Gallery - Your Andy Warhol Specialists (By Appointment Only),Santa Monica Pier,,2,3
Revolver Gallery - Your Andy Warhol Specialists (By Appointment Only),Virginia Avenue Park,,0.4,0.6
Revolver Gallery - Your Andy Warhol Specialists (By Appointment Only),Morgan-Wixson Theatre,,0.4,0.6
Rosamund Felsen Gallery,Craig Krull Gallery,,0,0
Rosamund Felsen Gallery,Peter Fetterman Gallery,,0,0
Rosamund Felsen Gallery,Frank Lloyd Gallery,,0,0
Rosamund Felsen Gallery,Leslie Sacks Gallery,,0.000681818,0.001022727
Rosamund Felsen Gallery,Revolver Gallery - Your Andy Warhol Specialists (By Appointment Only),,0.008143939,0.012215909
Rosamund Felsen Gallery,Santa Monica Pier,,2,3
Rosamund Felsen Gallery,Virginia Avenue Park,,0.4,0.6
Rosamund Felsen Gallery,Morgan-Wixson Theatre,,0.4,0.6
Craig Krull Gallery,Peter Fetterman Gallery,,0,0
Craig Krull Gallery,Rosamund Felsen Gallery,,0,0
Craig Krull Gallery,Frank Lloyd Gallery,,0,0
Craig Krull Gallery,Leslie Sacks Gallery,,0.000681818,0.001022727
Craig Krull Gallery,Revolver Gallery - Your Andy Warhol Specialists (By Appointment Only),,0.008143939,0.012215909
Craig Krull Gallery,Santa Monica Pier,,2,3
Craig Krull Gallery,Virginia Avenue Park,,0.4,0.6
Craig Krull Gallery,Morgan-Wixson Theatre,,0.4,0.6
Memorial Park,Santa Monica Pier,,1.1,1.65
Memorial Park,PAINT:LAB,,0.3,0.45
Memorial Park,26-Mile Bike Path,,1.2,1.8
Memorial Park,Santa Monica Public Library,,0.7,1.05
Memorial Park,Santa Monica State Beach,,1,1.5
Memorial Park,Ocean Avenue,,1,1.5
Memorial Park,Third Street Promenade,,1.1,1.65
Memorial Park,Santa Monica Bay,,1.2,1.8
Memorial Park,Santa Monica Place,,0.9,1.35
Santa Monica Civic Auditorium,Ocean Avenue,,0.1,0.15
Santa Monica Civic Auditorium,Palisades Park,,0.1,0.15
Santa Monica Civic Auditorium,Santa Monica Pier,,0.4,0.6
Santa Monica Civic Auditorium,26-Mile Bike Path,,0.4,0.6
Santa Monica Civic Auditorium,Tongva Park,,0.3,0.45
Santa Monica Civic Auditorium,Santa Monica State Beach,,0.4,0.6
Santa Monica Civic Auditorium,Santa Monica Yacht Harbor Sign,,0.3,0.45
Santa Monica Civic Auditorium,Santa Monica Bay,,0.4,0.6
Santa Monica Civic Auditorium,International Chess Park,,0.2,0.3
Santa Monica Civic Auditorium,Original Muscle Beach Santa Monica,,0.2,0.3
Barnard Way Linear Park,26-Mile Bike Path,,0.1,0.15
Barnard Way Linear Park,Dorothy Green Park,,0.1,0.15
Barnard Way Linear Park,The Acting Studio at Edgemar,,0.2,0.3
Barnard Way Linear Park,Edgemar Center for the Arts,,0.2,0.3
Barnard Way Linear Park,Angles Gallery,,0.2,0.3
Barnard Way Linear Park,Santa Monica Pier,,0.8,1.2
Barnard Way Linear Park,California Heritage Museum,,0.2,0.3
Barnard Way Linear Park,Beach City Tennis Academy,,0.2,0.3
Barnard Way Linear Park,Shotgun House,,0.2,0.3
